번호,제목,작성자,날짜,조회수,추천수,댓글수,본문,이미지수,링크
107484,2.5 7주차 느낀점,마갤러,2026-04-08 12:56:02,226,0,0,"40도 넘어가는 술 마시니까 포만감이 뚫림
지우개로 살살 지우는것 처럼 포만감이 지워짐
물을 최대한 마셔도 혈액 검사 하니까 약간의 탈수 증상 계속 있음
그냥 맹물 마실때는 화장실 계속 갔었는데 전해질 분말 탄거 마시니까 확실히 덜가게 됨
탄수화물 아예 안 먹으니까 저혈당+편두통 왔음(하루에 계란 6개 에너지바 1~2개 단백질 음료 2개 정도 먹을때)
술마시니까(회식) 하루사이에 1~1.5kg 찜. 2일정도 지나면 다시 내려옴
의사말로는 나트륨 때문에 몸에서 수분을 많이 붙잡고 있어서 그렇다함
중국집 요리는 무조건 피하는게 좋을 지도
회나 구운치킨은 그렇게 심하지 않았음
5가 물량이 없어서 2.5로 7주차인데 6주차부터 몸이 적응 했는지
포만감 덜하고 배고픔 많이 느껴짐
5받아 왔는데 아까워서 일단 7~8주차는 2.5할 듯",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107484&page=81
107483,탄수화물을 끊어야 한다,김노움,2026-04-08 12:55:55,400,0,5,탄수화물은 적이다,1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107483&page=81
107481,약 안 먹고 일반식 다 참아냈는데....,마갤러,2026-04-08 12:43:39,261,0,8,"마쫀쿠 하려고 여기 눈팅하면서 살다가
이 악물고 일반식에서 식단 제대로 바꾸고
운동 꾸준히해서 성과보고있는데(-7키로)
아니 마쫀쿠하면서도 일반식 잘 먹네
그래도 잘 빠지누?
마쫀쿠는 신의 약인거야?",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107481&page=81
107480,배 안고프면 안먹어도 되겠지??,ohay0,2026-04-08 12:42:01,211,0,8,"배가 단 하나도 안고픈데
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107480&page=81
107478,2.5 2펜차인데 효과가없다,마갤러,2026-04-08 12:22:14,269,0,4,"2.5 1펜차일때는 한 3일 속울렁거리기도하고 6일까진 딱히배고픔 없고 많이못먹겠던데
지금 2펜맞은지 4일차인데 아무느낌이 없어 배가안고픈것도 아니고 치킨, 라면같은거보면 먹고싶고
4펜까지 똑같으면 5로 증량하는거야??",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107478&page=81
107477,두쫀쿠 2.5미리 5미리는 본방아님 후기도 필없,마갤러,2026-04-08 12:20:47,393,0,8,"찐용량은 10미리 15미리임
2.5랑 5미리는 걍 첫달 적응용임
효과없다고 징징대는애들보면 돈없어서 저용량밖에 못쓰는애들
심지어 그것조차도 아까워서 2주단위로 맞는 ㅂㅅ들도 봄",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107477&page=81
107476,두쫀쿠 10미리는 액체도 토함,마갤러,2026-04-08 12:14:32,363,0,6,"사람마다 다르겠지만
점심에 토마토주스 100미리 작은거 팩 마시고 암것도 못먹었는데
저녁에 다토함 존나울렁거림 ㅋㅋㅋ",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107476&page=81
107474,냉동 쌓아둔거 가족한테 다 줘버림,ㅇㅇ,2026-04-08 12:05:41,283,0,4,"냉동 떡, 떡볶이 이런거 한칸 가득있었거든
대충 15만원치는될거임
이거 그냥 가족주고 대신 닭가슴살 주문좀만 해달라해서 그냥 닭가슴살 퍼먹고있다.
떡종류는 탄수화물 폭탄이라 안먹는게 좋다들었으니깐.. 잘한거겠지?",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107474&page=81
107473,요일만 지켜서 맞으면 됨?,마갤러,2026-04-08 12:05:30,225,0,3,"물량 없어서 예약하고 왔는데
맞는 시간은 안지켜도 되는건가
아니면 오전 오후 이정도는 지켜야되냐",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107473&page=81
107472,2.5 두달 -> 5쫀쿠로 증량했다,마갤러,2026-04-08 12:03:18,349,0,3,"적당히 매달 3키로씩 빠지길래 유지해도 되는줄 알았는데 의사가 증량하재서 증량했음..
근데 내가 화-토 근무라 월요일 아침에 맞곤 했는데 담주에 일월화 여행을 가는데 걍 일주일 쉬고 다시 월요일 아침에 맞는게 나은가??
여행가서 ㅈㄴ 쪄올까봐 두려움..
그렇다고 여행다녀와서 수요일에 맞자니 휴무인 일,월에 입맛 돌 것 같음
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107472&page=81
107471,내 평일 식단,마갤러,2026-04-08 11:59:55,145,0,3,"아침 : 단백질 1스쿱 + 탄수 25g
점심 : 닭가슴살 1개 + 단백질 25g + 탄수 25g
저녁 : 일반식(단백질 40g, 탄수 25g 목표)
이렇게 해놓고
탄수 25g은 현미밥, 바나나, 고구마, 오트로 돌려막음
단백질은 닭가슴살, 돼지안심, 참치, 계란으로 돌려막음
이러면 대충 3끼 총 탄수 75 단백질 120 해서 3:5, 칼로리 1400~1500
이랬는데 어제 단백질 못채웠다고 혼남...",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107471&page=81
107468,방금 첫 주사 했는데,마갤러,2026-04-08 11:57:28,354,0,13,"5미리로 시작
배에 주사 대고 잠금 풀고 버튼 꾹 누르고 10초있었는데
누르고 한 2초뒤에 2번째 딸깍 소리 났는데 정상적으로 들어 간거 맞나여?
넣자마자 한 30초만에 좀 어지럽긴 해요",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107468&page=81
107467,주사 그냥 살 많은 부위에 놓으면 되지?,마갤러,2026-04-08 11:54:24,311,0,5,"복부, 허벅지 말고 옆구리에 살 많은 곳에 주사해도 되는거지?
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107467&page=81
107466,부작용 없어서 효과 없는건줄 알았는데,마갤러,2026-04-08 11:54:21,227,0,2,"끽해야 트림 좀 더 나온다 정도여서 아 이거 효과 맞나 했거든?
(2.5쫀쿠 1펜 맞은지 5일지남)
원래 빨개벗고 99키로였는데 오늘 병원가서 재보니까 옷 다입고 97키로네
물도 엄청 많이 마셔서 기분 좋게 이틀뒤에 2펜 꼽아야징",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107466&page=81
107465,그냥 과자생각 안나는게 고트효과 같네,ㅇㅇ,2026-04-08 11:52:59,183,0,4,"예전에는 저녁에 과자 급땡기면 편의점 습격하고 그랬는데
마운자로 하고 나서는 과자는 별로 안땡겨서 다행임",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107465&page=81
107463,"마쫀쿠 1,2주차 간단후기",마갤러,2026-04-08 11:48:14,246,2,2,"처음 맞았을떄는 근육통있었는데 2주차에는 없음
배고픔을 느끼는건 비슷한거같은데 전처럼 비슷한 식사량으로 식사하 속이 더부룩하고 소화가 잘안됨
제로콜라 좋아하는데 이거 마시면 속 뒤틀림 소화안되고 가스 존나 차고
예전에는 배고픔 - 존나 쳐먹음
지금은 배고픔 - 아 존나 처먹으면 속 더부룩하고 소화 안되겠지? 쫌 덜어먹자
이렇게 바껴나가고 있는거같음
소화 너무안되서 구토 한번해봄
변비는 없음
두통 없",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107463&page=81
107462,원래 2.5는 1일차에 아무효과가없나요,ㅇㅇ,2026-04-08 11:46:18,213,0,8,"그냥 살짝 덜배고픈거같기도하고 아닌거같기도하고
모르겟어요",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107462&page=81
107461,배털밀고 투여해야합니까?,마갤러,2026-04-08 11:45:38,236,0,8,ㅋㅋㅋㅋㅋㅋ,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107461&page=81
107460,하루에 1000칼로리 먹는중인데 이러면 망함?,ㅇㅇ,2026-04-08 11:44:17,403,0,9,"마운자로 1주차
아침에 삼각김밥 하나 먹고
3일째 점심 저녁 닭가슴살 샐러드 먹는데
근육땜에 더 먹어야 하나?",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107460&page=81
107459,마운자로 3일차인데 ㅅㅂ,캐딸형,2026-04-08 11:35:49,197,0,2,"약이 내몸을 지배한느낌임
뭘 먹어야할거같은 에너지상태인데
배부른것도아니고 식욕이 걍없어서 먹을생각이없음
그런다고 뭐먹으면 바로 에너지가 생기지도않음
어케해야하노?
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107459&page=81
107458,몸무게는 거의 변화 없는 수준인데 옷사이즈가 달라지네,ㅇㅇ,2026-04-08 11:34:22,309,0,7,"이제 2달 됐는데
한달에 5키로 빼고 그 뒤로 2주동안 1~2키로 빠지고 나머지 2주는 1키로 미만으로 빠졌는데
가장 최근 1키로 미만으로 빠진 2주동안 바지사이즈가 줄었네 ㅋㅋㅋㅋㅋ",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107458&page=81
107457,마지막 아메,마갤러,2026-04-08 11:30:05,197,0,3,지난 6개월동안 신세 많았다,1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107457&page=81
107456,마운자로 보험 가능하냐,마갤러,2026-04-08 11:26:15,507,0,12,"일단 무호흡지수 39인가 나왔고 BMI 는 28정도 나옴
의사가 수술이고 뭐고 마운자로랑 양압기 하라는데
처방 받은지는 한달정도 됐는데 바빠서 못 가고 있음
보험사에 전화해보니 마운자로랑 무호흡은 관계없다고 하니깐 내가 식약청 허가 받았다고 하니
그럼 일단 접수해보고 안되면 안되는거다 라고 하는데 이게 맞나 싶네
나 보험은 1세대라 적용된다고 하는데 왜 보험사만 안된다고 하냐 ㅠㅠ
처방전 1달전에 받은걸로 마운자로 사고 청구해도 되냐 어찌해야하냐 이거 ㄷㄷ",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107456&page=81
107455,허벅지랑 종아리가 욱씬거리는데 근육 빠지는 걸까,마갤러,2026-04-08 11:20:02,181,0,4,요즘 과수면 때문에 갓난아기 생활해서 운동 많이 안 했음...,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107455&page=81
107454,ai 매운맛 SWOT 분석 갤러가 알려준 프롬프트 이거였음,ㅇㅇ,2026-04-08 11:17:01,223,0,6,"다음 조건을 반드시 지켜줘:
- 강점/약점/기회/위협을 각각 구체적이고 행동 단위로 분석
- 감정 배려하지 말고 냉정하게 평가
- 모호한 말 금지 (예: ""노력이 필요함"" 같은 표현 X)
- 실제 개선 가능한 전략까지 포함
내 정보: ★★★★아래 내용들은 각자 알아서 기입하길★★★
- 키 / 체중 / 목표 체중
- 식단 패턴 (평일/주말)
- 운동 습관
- 수면
- 스트레스/폭식 패턴
- 현재 복용 중인 약
- 최근 문제 (예: 변비, 정체기 등)
마지막에는 “가장 치명적인 약점 1개”와 “가장 먼저 고칠 행동 1개”를 명확히 지정해줘.
나는 너무 매워서 몇 번 대화하다가 다시 복붙해서 << 이거 취소 해줘 이럼...",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107454&page=81
107453,허리 아픈 사람 없음?,ㅊㅇ,2026-04-08 11:16:46,173,1,3,맞은지 한달 차인데 허리가 너무 아픔.. 근육통도 내내 달고있고,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107453&page=81
107452,한 일주일 그대로다가 1키로 훅 빠지고 이런 패턴이네,ㅇㅇ,2026-04-08 11:13:36,149,0,1,"제미나이는 정상이라는데
사실 하나도 안변하는 일주일동안 좀 불안한 감이 없지는 않음",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107452&page=81
107450,살빠지니까 가슴도 줄어들어서 슬프다,ㅇㅇ,2026-04-08 10:56:59,2445,24,11,"여유증덕에 여자친구 만들 필요가 없어서 좋았는데
이제 없어진탓에 내 왼손 제임스가 슬퍼하는구나
제임스 여자친구 만들어 줘야겠제 ..",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107450&page=81
107449,다이어트 2회차 위절제함,ㅇㅇ,2026-04-08 10:55:26,264,0,3,"150kg -> 90kg
이후 150 요요
주사꽂고 현재 94
약끊으면 제어못할거 같아서 위절제함",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107449&page=81
107448,"난 진짜 운 좋은편인데 닭가슴살,해물 못먹는애들 어캐하냐",ㅇㅇ,2026-04-08 10:50:52,315,0,9,"닭가슴살 지금 반년을 쳐먹으니 슬슬 물리는데
처음부터 맛없어서 못먹는 애들이랑
해산물이 진짜 신의 식단인데 못먹거나
심지어 잘 모르지만 여자들 생.리할때 입터진다며 그거 겹치면
만자로 써도 사람마다 난이도는 다르겠다",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107448&page=81
107447,오늘의 아침밥,ㅇㅇ,2026-04-08 10:45:36,223,0,4,,2,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107447&page=81
107446,살빼면 일단 기분좋은거,빙빙빙,2026-04-08 10:43:43,272,0,2,"얼굴 면적이 작아짐
셀카 잘 받네",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107446&page=81
107445,확실히 사람마다 부위별로 빠지는게 다른가봐,ㅇㅇ,2026-04-08 10:35:12,359,0,9,"제일 걱정했던
배랑 가슴살이 쏙들어가고
그다음 허벅지랑 엉덩이 엄청빠지는데
뭔가 생각보다 얼굴살은 갸름해지는 느낌은 없는듯하고..
물론 주위에서는 얼굴도 많이 빠졌다하지만..",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107445&page=81
107444,고도비만 다이어트 요요 5번 반복했는데 이젠 그냥 맞으려고,마갤러,2026-04-08 10:31:23,362,0,7,"살면서 10kg 넘게 뺐다가 요요온거 5번정도 겪어봄
인생 최대 bmi 36 찍어봄 지금은 32..
처음에 27kg 뺄때 진짜 힘들게 뺐었다
순수 식이+운동으로만 뺌 매일 헬스장에서 2시간씩 있었음
근데 항상 서서히 돌아오더라... 그렇게 빼도..
남들은 다 절제력이 강한 초인들인가 나만 이렇게 제어가 안되나 싶었음
근데 살면서 10kg 넘게 5번 빼본 경험 자체는 의지가 약한건 아닌것 같은거야
근데 자꾸 원상복구되니까 이제는 걍 뇌문제구나 싶더라고
게다가 나 주2~3회 러닝도 N년째 함... 근데 식이를 안해서인지 살이 안 빠져
근데 친구들도 너 먹는거보면 그렇게 많이 먹는것같지도 않은데 왜 살이 안 빠지는지 모르겠다고 함
사실 그렇게 엄청 많이 먹는지도 모르겠음... 물론 인풋이 있으니까 살이 찌는거니까
내가 무의식중에 이것저것 많이 집어먹는거겠지
친구도 고도비만인데 얘는 군대갔을때 빼고 다이어트를 한적이 없거든
근데 최근에 위고비맞고 장기간에 걸쳤지만 15kg 가까이 빠지더라 사람이 달라짐
나도 이젠 걍 편하게 가려고",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107444&page=81
107443,제지방체중으로 BMI 계산했는데 과체중임,바카디151,2026-04-08 10:28:54,271,0,6,"지금 몸에서 지방 다빼도 과체중이라는건 뭐여
적절한 근손실이 필요하단건가
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107443&page=81
107442,통계가 잘못됨,ㅇㅇ,2026-04-08 10:28:09,150,0,1,,2,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107442&page=81
107441,어제 5첨맞앗는데 부작용 ㅈ되네,마갤러,2026-04-08 10:26:38,206,0,0,"더단백 하나마셧는데도 속 겁나 울렁거림
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107441&page=81
107440,급여 안되노,ㅇㅇ,2026-04-08 10:24:37,278,0,4,,1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107440&page=81
107439,bmi 정상 만들면 뼈말라 될듯,성공한런붕이,2026-04-08 10:18:43,467,0,12,80키로 까지 열심히 해야지,2,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107439&page=81
107438,똥이안나와,ㅇㅇ,2026-04-08 10:18:19,190,0,7,힘들어 ㅅㅂ,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107438&page=81
107437,나같은 사람 있냐? 증량고민임,마갤러,2026-04-08 10:15:18,415,0,11,"여자고 키는 170cm
2월 25일 2.5쫀쿠 처음 시작했고
3월에도 2.5쫀쿠 용량 유지하고 있고
지금 43일짼데 4.3kg 감량함 (체지방 -3.3, 근육 -0.9)
배고픔은 잘 못느끼고 식욕은 80%정도 잡히는데
빠지는게 너무 더뎌서 증량해야할까 고민중인데 어케생각함?
먹는거는 주말에는 1끼 먹고싶은거 먹고
평일에는 아침 계란2개, 점심 고구마2개+닭가슴살1개 저녁은 계란이나 패스
운동은 주 2회정도 1시간 존2 구간 런닝탔음
3개월만 맞고 최대 10키로정도 빼고싶었는데
이제 1달 남아서 고민이많다 왜케안빠지냐",2,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107437&page=82
107436,지금 얼마에 사야지 호구아님?,마갤러,2026-04-08 10:14:30,280,0,5,호구가 기준만 알구가게,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107436&page=82
107435,생각보다 복부가 잘 안빠지네,ㅇㅇ,2026-04-08 10:02:03,330,0,14,"복부둘레의 비결이 빵같은 밀가1루와 설탕이었는데
지금 끊은지 2주가 넘었는데도 변화가 없다
이전에는 밀가1루 끊으니 거의 바로 변화가 보였는데
나이먹어서 몸이 예전같지 않나봐",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107435&page=82
107434,제미나이 프롬프트 짜준놈 나와봐라,마갤러,2026-04-08 10:01:26,397,0,10,"그날부터 제미나이가 툴툴대기 시작했다...1500 무조건 채워먹으라고 개뭐라하고 배불러서 못먹겠다고 하면 쑤셔 넣으라고 한다....
마운자로 3주차라 이제 약빨 돌기 시작해서 소화도 느리고 먹기 힘들길래 그럴거면 차라리 단약하고 할까 했는데(원래도 클린식 입에 맞아서 잘먹음)
그럴로도 개뭐라 한다...의지 약해서 마운자로 맞아놓고 약빨 끝나면 의지가 있을 것 같냐고 ㅋㅋㅋ
ㅈㄴ 맞는 말인거같은데 날 너무 무시하는데 어떡하냐 나 이제 친구 하나 사라짐",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=107434&page=82
